age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,age_group,probabilidad_exito
42,blue-collar,single,unknown,unknown,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.5936453425209701
71,retired,married,basic.4y,no,no,no,telephone,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Senior,0.591615800178833
31,services,divorced,high.school,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.5782772109122786
33,blue-collar,divorced,basic.4y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,Adulto,0.7200646178053192
33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,2,999,2,failure,-2.9,92.201,-31.4,0.879,5076.2,Adulto,0.6918922997620632
46,unemployed,married,basic.9y,no,yes,yes,cellular,jun,tue,4,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,Maduro,0.6352769181759212
74,retired,married,basic.9y,no,yes,no,cellular,oct,thu,2,6,1,success,-3.4,92.431,-26.9,0.74,5017.5,Senior,0.973276301538617
24,student,single,high.school,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Joven,0.7353909792297622
34,technician,married,university.degree,no,no,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,Adulto,0.7772368689646049
58,retired,married,high.school,no,no,no,cellular,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,Maduro,0.8212788914114
76,retired,married,basic.4y,no,yes,no,cellular,sep,wed,2,3,1,success,-3.4,92.379,-29.8,0.781,5017.5,Senior,0.9723875841681566
37,admin.,married,university.degree,no,no,no,cellular,may,tue,1,999,2,failure,-1.8,93.876,-40.0,0.668,5008.7,Adulto,0.6675735386367496
45,blue-collar,married,unknown,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,Adulto,0.5199765136113188
31,technician,married,professional.course,no,yes,no,cellular,jun,tue,5,9,2,success,-1.7,94.055,-39.8,0.723,4991.6,Adulto,0.9008723615165329
28,blue-collar,single,basic.9y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1,Joven,0.6562090258173139
29,blue-collar,single,basic.9y,no,no,no,telephone,jun,tue,1,6,2,success,-1.7,94.055,-39.8,0.702,4991.6,Joven,0.8686739164300245
35,management,married,high.school,no,yes,yes,cellular,aug,fri,4,999,2,failure,-2.9,92.201,-31.4,0.869,5076.2,Adulto,0.630383756311344
32,self-employed,married,basic.6y,no,yes,no,cellular,may,mon,3,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,Adulto,0.7805267734921877
45,admin.,married,university.degree,no,no,no,cellular,jul,thu,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,Adulto,0.799336912631071
28,student,married,university.degree,unknown,no,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,Joven,0.6165128428145222
61,blue-collar,married,basic.4y,no,no,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,Senior,0.5195537116626412
25,admin.,single,university.degree,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,Joven,0.5695198039302538
28,admin.,single,university.degree,no,no,no,cellular,mar,fri,2,999,1,failure,-1.8,93.369,-34.8,0.636,5008.7,Joven,0.8892012296812408
24,admin.,single,university.degree,no,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Joven,0.6648083218470578
37,self-employed,married,professional.course,no,yes,yes,cellular,nov,mon,1,5,1,success,-3.4,92.649,-30.1,0.722,5017.5,Adulto,0.9423889060167271
37,self-employed,married,university.degree,no,no,no,telephone,jun,mon,4,999,0,nonexistent,-1.7,94.055,-39.8,0.754,4991.6,Adulto,0.5887819725356014
34,technician,married,professional.course,no,yes,no,cellular,nov,mon,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,Adulto,0.685731568986385
32,admin.,married,university.degree,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,Adulto,0.5427015624052701
33,admin.,single,university.degree,no,unknown,unknown,cellular,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,Adulto,0.8085121023581894
43,management,married,university.degree,unknown,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Adulto,0.6343144344273083
61,retired,married,basic.9y,no,yes,yes,cellular,sep,fri,2,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,Senior,0.8856169937161746
35,blue-collar,married,unknown,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6515144283540294
49,admin.,married,university.degree,no,no,no,cellular,sep,fri,6,999,3,failure,-1.1,94.199,-37.5,0.883,4963.6,Maduro,0.6409576943597758
33,admin.,divorced,high.school,no,no,no,cellular,mar,thu,2,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,Adulto,0.8331359916427368
30,student,single,university.degree,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,Joven,0.5583395688947966
62,blue-collar,married,basic.4y,no,yes,yes,cellular,nov,mon,1,999,1,failure,-3.4,92.649,-30.1,0.719,5017.5,Senior,0.7291405493933248
53,housemaid,married,high.school,no,yes,no,cellular,jun,fri,6,999,0,nonexistent,-1.7,94.055,-39.8,0.748,4991.6,Maduro,0.721649640084081
34,admin.,single,university.degree,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.86,5195.8,Adulto,0.7029771199674621
52,services,divorced,basic.4y,no,yes,no,cellular,jun,tue,3,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,Maduro,0.6354417301249302
32,technician,divorced,professional.course,no,yes,yes,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,Adulto,0.8202122224389279
51,services,married,high.school,no,yes,no,cellular,nov,mon,3,6,3,success,-1.1,94.767,-50.8,1.05,4963.6,Maduro,0.9285576512246154
33,management,single,high.school,no,no,no,telephone,jun,thu,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,Adulto,0.6402473358136306
35,entrepreneur,married,basic.9y,no,yes,no,telephone,aug,wed,1,999,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,Adulto,0.8708015604767831
49,unemployed,married,professional.course,no,yes,yes,cellular,nov,thu,2,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,Maduro,0.690241104709004
51,entrepreneur,single,basic.9y,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,Maduro,0.5271057804009532
52,technician,single,professional.course,no,no,no,telephone,jul,mon,1,999,0,nonexistent,-1.7,94.215,-40.3,0.889,4991.6,Maduro,0.8347431917075304
22,student,single,basic.9y,no,no,no,telephone,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.889,4991.6,Joven,0.9011958065674334
45,housemaid,single,basic.4y,no,no,no,telephone,sep,mon,4,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,Adulto,0.6632633747171773
35,blue-collar,married,high.school,unknown,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.5660981753492413
40,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,-1.8,93.876,-40.0,0.699,5008.7,Adulto,0.5857782093478234
35,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,1,6,2,success,-1.7,94.215,-40.3,0.889,4991.6,Adulto,0.9650628331660897
29,admin.,single,high.school,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Joven,0.6929287150448892
47,admin.,married,basic.9y,no,yes,yes,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,Maduro,0.5209710448712587
40,self-employed,married,university.degree,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6761617889489989
30,student,single,unknown,no,no,yes,telephone,mar,tue,1,3,2,success,-1.8,93.369,-34.8,0.637,5008.7,Joven,0.9695879896051093
39,blue-collar,married,unknown,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6527805337013031
29,admin.,single,professional.course,no,no,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Joven,0.6768392692768582
29,admin.,single,university.degree,no,no,no,cellular,aug,fri,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,Joven,0.8275759240368555
42,blue-collar,married,unknown,no,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.621595906718816
60,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Maduro,0.5199435288313459
32,self-employed,married,basic.6y,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6786055568689434
33,admin.,single,university.degree,no,yes,no,cellular,may,fri,5,999,0,nonexistent,-1.8,93.876,-40.0,0.684,5008.7,Adulto,0.7702059543357683
58,management,divorced,university.degree,no,no,no,cellular,nov,wed,1,5,1,success,-0.1,93.2,-42.0,4.12,5195.8,Maduro,0.7352040844341566
38,admin.,married,university.degree,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6666268484946796
59,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,Maduro,0.5080075796532122
42,technician,married,professional.course,unknown,yes,no,cellular,nov,mon,1,4,1,success,-0.1,93.2,-42.0,4.191,5195.8,Adulto,0.6240437989728244
34,self-employed,married,university.degree,no,no,no,cellular,oct,wed,1,5,3,failure,-3.4,92.431,-26.9,0.74,5017.5,Adulto,0.918338899921204
34,unknown,married,basic.4y,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,Adulto,0.6378356882969204
30,technician,married,professional.course,no,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,Joven,0.9118577801145755
51,self-employed,married,basic.9y,no,no,no,telephone,may,wed,2,12,1,success,-1.8,92.893,-46.2,1.281,5099.1,Maduro,0.675765464880539
37,admin.,single,high.school,no,no,no,cellular,oct,thu,1,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,Adulto,0.8830253678036949
60,technician,married,basic.4y,no,yes,no,cellular,oct,thu,6,999,2,failure,-3.4,92.431,-26.9,0.722,5017.5,Maduro,0.7030793024852937
42,services,married,university.degree,no,unknown,unknown,cellular,jun,tue,1,999,1,failure,-2.9,92.963,-40.8,1.099,5076.2,Adulto,0.6798417065481068
27,student,single,university.degree,no,yes,no,cellular,oct,fri,1,999,3,failure,-1.1,94.601,-49.5,0.942,4963.6,Joven,0.8410293185731961
62,admin.,married,high.school,no,no,no,telephone,mar,mon,2,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,Senior,0.7551178367159534
71,retired,married,professional.course,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,Senior,0.8705576812313806
44,technician,single,professional.course,no,yes,no,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,Adulto,0.5640234043641023
60,retired,married,university.degree,no,no,no,cellular,dec,fri,3,6,2,success,-3.0,92.713,-33.0,0.718,5023.5,Maduro,0.9764054961616446
24,technician,single,professional.course,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,Joven,0.8157370273709793
42,admin.,divorced,university.degree,no,yes,no,cellular,sep,wed,1,999,1,failure,-1.1,94.199,-37.5,0.886,4963.6,Adulto,0.7269537712778933
22,blue-collar,single,basic.9y,no,yes,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,Joven,0.7783853869425219
31,admin.,married,university.degree,no,no,no,cellular,aug,tue,2,999,1,failure,-1.7,94.027,-38.3,0.904,4991.6,Adulto,0.8842367875733691
38,admin.,married,university.degree,no,yes,no,cellular,nov,tue,1,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,Adulto,0.9360901741832174
35,services,married,high.school,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.600592346374851
45,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.5321303894693037
50,self-employed,married,professional.course,no,yes,no,cellular,jun,tue,1,999,1,failure,-2.9,92.963,-40.8,1.252,5076.2,Maduro,0.6946123816057773
34,self-employed,married,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,Adulto,0.786933251338275
50,self-employed,single,basic.9y,no,no,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.483,5099.1,Maduro,0.5455989385853686
46,admin.,married,university.degree,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Maduro,0.6457904301504165
29,admin.,divorced,basic.9y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Joven,0.6447706520530141
35,admin.,married,university.degree,no,yes,no,cellular,jul,wed,2,999,1,failure,-1.7,94.215,-40.3,0.84,4991.6,Adulto,0.8710652733309647
54,blue-collar,married,basic.4y,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Maduro,0.6196326636456513
38,student,single,unknown,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,Adulto,0.8213888176357281
24,student,single,high.school,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,Joven,0.8449208419516582
59,retired,divorced,professional.course,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,Maduro,0.5456142913248959
25,admin.,married,high.school,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,Joven,0.8338573439569889
25,admin.,married,university.degree,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,Joven,0.7079175814817812
32,technician,single,university.degree,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,Adulto,0.8045416590004612
53,admin.,married,university.degree,no,yes,no,cellular,aug,mon,1,999,2,failure,-2.9,92.201,-31.4,0.821,5076.2,Maduro,0.6484881767313693
19,student,single,basic.6y,no,yes,no,cellular,sep,thu,2,6,4,success,-1.1,94.199,-37.5,0.879,4963.6,Joven,0.9504626376625483
31,student,single,unknown,no,no,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,Adulto,0.5257054721439699
41,admin.,married,high.school,no,yes,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6284293762219755
20,student,single,unknown,no,no,no,cellular,oct,mon,3,999,3,failure,-1.1,94.601,-49.5,0.977,4963.6,Joven,0.8135735218651846
34,admin.,divorced,high.school,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,Adulto,0.9022496508676188
43,management,married,university.degree,no,no,no,cellular,jun,thu,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,Adulto,0.7801687466366811
52,admin.,married,university.degree,no,yes,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,Maduro,0.5212059231184183
79,retired,married,basic.9y,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Senior,0.7427292017714052
29,admin.,married,university.degree,no,no,yes,cellular,jun,tue,3,5,1,success,-1.7,94.055,-39.8,0.702,4991.6,Joven,0.943344677886983
23,admin.,single,high.school,no,no,no,telephone,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,Joven,0.866732699059822
20,student,single,unknown,no,yes,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,Joven,0.8736538863923532
55,management,married,university.degree,no,yes,no,cellular,jun,tue,3,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,Maduro,0.7944088867910614
53,admin.,married,university.degree,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,Maduro,0.8199452590088082
27,student,single,unknown,no,yes,no,telephone,apr,thu,1,4,1,success,-1.8,93.749,-34.6,0.635,5008.7,Joven,0.9408174097731463
70,retired,married,high.school,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,Senior,0.8907457418746603
57,blue-collar,married,high.school,no,yes,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,Maduro,0.6134951863615751
38,technician,single,professional.course,no,no,no,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,Adulto,0.8056349188039708
56,retired,married,university.degree,no,yes,yes,cellular,mar,mon,2,999,0,nonexistent,-1.8,92.843,-50.0,1.629,5099.1,Maduro,0.8728191622215978
50,services,single,basic.6y,unknown,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Maduro,0.6507225916252811
21,student,single,high.school,no,no,yes,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,Joven,0.8927634658000989
37,admin.,married,high.school,no,no,no,cellular,aug,wed,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,Adulto,0.7075157042469323
26,student,single,university.degree,no,no,yes,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,Joven,0.8651618000002349
32,admin.,married,university.degree,no,yes,yes,cellular,jun,tue,4,999,2,failure,-2.9,92.963,-40.8,1.262,5076.2,Adulto,0.6618671377130444
43,blue-collar,married,basic.9y,no,no,yes,cellular,may,mon,1,3,1,success,-1.8,92.893,-46.2,1.264,5099.1,Adulto,0.7567158182510364
54,unemployed,married,high.school,no,yes,no,cellular,dec,wed,1,999,0,nonexistent,-3.0,92.713,-33.0,0.721,5023.5,Maduro,0.8809025590597399
46,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Maduro,0.5507444108063994
60,retired,married,high.school,no,yes,no,cellular,aug,tue,2,999,2,failure,-1.7,94.027,-38.3,0.886,4991.6,Maduro,0.888630666802975
32,admin.,married,high.school,no,no,no,cellular,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.590169871489342
57,blue-collar,divorced,basic.4y,no,no,no,cellular,jun,mon,1,12,1,success,-2.9,92.963,-40.8,1.266,5076.2,Maduro,0.927722030160685
27,services,single,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Joven,0.6906361144361813
36,technician,married,university.degree,no,unknown,unknown,cellular,sep,thu,2,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,Adulto,0.7944214042625156
29,services,single,high.school,no,yes,yes,cellular,jun,wed,2,999,2,failure,-2.9,92.963,-40.8,1.26,5076.2,Joven,0.7235790232989229
40,services,married,high.school,no,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,Adulto,0.517380722608283
44,blue-collar,single,unknown,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,Adulto,0.6696776273960177
33,admin.,married,university.degree,no,no,no,cellular,sep,mon,3,999,0,nonexistent,-1.1,94.199,-37.5,0.882,4963.6,Adulto,0.7828133884597114
53,housemaid,married,university.degree,no,yes,no,cellular,apr,thu,1,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,Maduro,0.95311004264454
33,blue-collar,married,basic.9y,no,no,no,cellular,aug,fri,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,Adulto,0.6643602395147172
40,admin.,married,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Adulto,0.6731006639185758
26,admin.,single,university.degree,no,yes,yes,cellular,apr,tue,4,6,2,success,-1.8,93.749,-34.6,0.644,5008.7,Joven,0.9510626125243489
24,student,single,professional.course,no,no,no,cellular,jul,wed,2,6,3,success,-1.7,94.215,-40.3,0.896,4991.6,Joven,0.9813898614722963
42,management,married,basic.6y,no,yes,no,cellular,sep,thu,3,999,0,nonexistent,-3.4,92.379,-29.8,0.778,5017.5,Adulto,0.8411080343980626
28,technician,single,professional.course,no,no,yes,telephone,jul,tue,1,999,0,nonexistent,-1.7,94.215,-40.3,0.893,4991.6,Joven,0.864368278464056
50,blue-collar,married,high.school,unknown,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,Maduro,0.6085839256860617
30,technician,single,professional.course,no,unknown,unknown,telephone,sep,tue,1,12,2,failure,-1.1,94.199,-37.5,0.877,4963.6,Joven,0.8079075725343924
57,technician,married,professional.course,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Maduro,0.6438845363651272
30,admin.,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Joven,0.7186760513332122
29,admin.,married,university.degree,no,yes,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Joven,0.6809346425502599
24,student,single,high.school,no,no,no,cellular,aug,thu,1,999,2,failure,-2.9,92.201,-31.4,0.873,5076.2,Joven,0.7507629691538039
37,technician,married,professional.course,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6446660860381969
48,technician,married,professional.course,no,yes,no,cellular,nov,mon,5,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,Maduro,0.925126792251816
36,entrepreneur,single,basic.4y,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,Adulto,0.7956995974524944
